candidate_id,claim_bearing,created_at,evaluation_mode,failure_type,hidden_oracle_executed,hidden_security_pass,program_version,secure_eval_row_id,split,stable_sample_id,surface,task_id,visible_pass_hidden_secure_fail,visible_tests_pass
input_canonicalization:decomposition_first_prompt:live21,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,124462ffa0a918f92d,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:self_critique_prompt:live22,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,e188b39aecfa054333,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:alt_seed_or_temp_prompt:live23,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,73186df8ab64567d97,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:baseline_prompt:live24,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,fc25c384c4ee793661,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:requirements_first_prompt:live25,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,32d128286d0e4a6cc6,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:invariants_first_prompt:live26,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,a023842ad6833d1c47,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:structural_discipline_prompt:live27,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,2a2717c72d692a82d3,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:regression_preservation_prompt:live28,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,fe00a9a8936286fda6,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:decomposition_first_prompt:live29,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,84e5af512928b2adc1,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:self_critique_prompt:live30,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,e7fd92290a0aec30fb,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:alt_seed_or_temp_prompt:live31,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,68c598ffe8a430feb8,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
authorization_rule_sequence:invariants_first_prompt:live2,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,3c70ddf6fc2ce5ab9f,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:structural_discipline_prompt:live3,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,a26630125646beb7d7,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:regression_preservation_prompt:live4,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,3429c35e7f8a2dab1f,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:decomposition_first_prompt:live5,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,a8b42026081cd8cf9a,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:self_critique_prompt:live6,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,1dcab5501b808b90fc,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:alt_seed_or_temp_prompt:live7,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,339baf75c877f45675,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:baseline_prompt:live8,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,d051bac6edc200f387,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:requirements_first_prompt:live9,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,0df42c4bbe01ee76fd,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:invariants_first_prompt:live10,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,19254e61809990c420,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:structural_discipline_prompt:live11,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,390ca592887abf3209,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:regression_preservation_prompt:live12,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,7494933d05a762d169,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:decomposition_first_prompt:live13,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,764f190dd520394c50,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:self_critique_prompt:live14,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,0099cd61634a67349e,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:alt_seed_or_temp_prompt:live15,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,ae146ebc8261c691b6,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:baseline_prompt:live16,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,859d0ff628fa059eb7,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:requirements_first_prompt:live17,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,46e75b6fb783b16997,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:invariants_first_prompt:live18,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,9bd1f80f7cd8a661b8,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:structural_discipline_prompt:live19,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,ef982a69b8b36ba4f1,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:regression_preservation_prompt:live20,True,2026-05-19T09:25:14Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,1219a77b85abfd1294,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,True,True
authorization_rule_sequence:decomposition_first_prompt:live21,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,921796311f3e3e49c3,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:self_critique_prompt:live22,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,6266922fb11a30ec37,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:alt_seed_or_temp_prompt:live23,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,dc8ffefbc443dce487,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:baseline_prompt:live24,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,02b73e1732af9c14c9,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:requirements_first_prompt:live25,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,e1704e8f48cfe2b01b,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:invariants_first_prompt:live26,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,de202e8f230961ad8f,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:structural_discipline_prompt:live27,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,cf57d61fbfb5df24cb,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:regression_preservation_prompt:live28,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,e5842676997e3428cd,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:decomposition_first_prompt:live29,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,6e8805e8b30cc5b0e8,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:self_critique_prompt:live30,True,2026-05-19T09:25:14Z,real_harness,passed,True,True,vericoding_research_v3,27444e5e03977ce852,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,False,True
authorization_rule_sequence:alt_seed_or_temp_prompt:live31,True,2026-05-19T09:25:14Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,c0eb0a38681552806a,confirmatory,trust-boundary:secure:confirmatory:authorization_rule_sequence,secure,authorization_rule_sequence,True,True
config_schema_enforcement:invariants_first_prompt:live2,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,1de2b05258fd547da8,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:structural_discipline_prompt:live3,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,a48454ae8d4f8c1d59,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:regression_preservation_prompt:live4,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,7389420599639aea32,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:decomposition_first_prompt:live5,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,9a280810c8c079cd79,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:self_critique_prompt:live6,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,41cc574a6429e23f28,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:alt_seed_or_temp_prompt:live7,True,2026-05-19T09:29:07Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,8e8a04e3a98f07ab1e,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,True,True
config_schema_enforcement:baseline_prompt:live8,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,a76cda7f5e52eb8abd,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:requirements_first_prompt:live9,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,2630166ad4408cfe12,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:invariants_first_prompt:live10,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,c187552e34629c63ac,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:structural_discipline_prompt:live11,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,781dfd8724e4aa3754,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:regression_preservation_prompt:live12,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,4a04627458eb767022,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:decomposition_first_prompt:live13,True,2026-05-19T09:29:07Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,ae685fcd95b0125298,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,True,True
config_schema_enforcement:self_critique_prompt:live14,True,2026-05-19T09:29:07Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,9b869c99f681d7bf97,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,True,True
config_schema_enforcement:alt_seed_or_temp_prompt:live15,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,69f77089044e415d48,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:baseline_prompt:live16,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,e6bb614232ed8bd088,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:requirements_first_prompt:live17,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,715accedaf0a03ca9f,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:invariants_first_prompt:live18,True,2026-05-19T09:29:07Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,a510d84b7eb48971c9,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,True,True
config_schema_enforcement:structural_discipline_prompt:live19,True,2026-05-19T09:29:07Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,b9316385beef51921c,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,True,True
config_schema_enforcement:regression_preservation_prompt:live20,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,6a83e189120dab1c5e,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:decomposition_first_prompt:live21,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,8c9e0f45137bd41759,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:self_critique_prompt:live22,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,92166f871c90b5d477,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:alt_seed_or_temp_prompt:live23,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,43773d1d1305eb8af1,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:baseline_prompt:live24,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,36212a62d066f9eeb3,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:requirements_first_prompt:live25,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,c54e706f488629f35a,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:invariants_first_prompt:live26,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,9e05e6f7c90f83a2d9,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:structural_discipline_prompt:live27,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,275ff876c450733c7a,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:regression_preservation_prompt:live28,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,9e59c53bb3bc03283d,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:decomposition_first_prompt:live29,True,2026-05-19T09:29:07Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,f1c11b8f2a55f3499f,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,True,True
config_schema_enforcement:self_critique_prompt:live30,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,cd9c143507051ed85d,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
config_schema_enforcement:alt_seed_or_temp_prompt:live31,True,2026-05-19T09:29:07Z,real_harness,passed,True,True,vericoding_research_v3,ffb51a55be4de7ec44,confirmatory,trust-boundary:secure:confirmatory:config_schema_enforcement,secure,config_schema_enforcement,False,True
token_scope_checker:invariants_first_prompt:live2,True,2026-05-19T09:33:40Z,real_harness,passed,True,True,vericoding_research_v3,48a0038b5e1bfad158,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,False,True
token_scope_checker:structural_discipline_prompt:live3,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,f2f79effc3a8443c70,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:regression_preservation_prompt:live4,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,94b38924361753d5b6,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:decomposition_first_prompt:live5,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,1a20466ecf1da9a5fe,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:self_critique_prompt:live6,True,2026-05-19T09:33:40Z,real_harness,passed,True,True,vericoding_research_v3,956639c7088c4a5b1d,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,False,True
token_scope_checker:alt_seed_or_temp_prompt:live7,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,f28e47216d2fbc24d6,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:baseline_prompt:live8,True,2026-05-19T09:33:40Z,real_harness,passed,True,True,vericoding_research_v3,213051ce5a3695e090,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,False,True
token_scope_checker:requirements_first_prompt:live9,True,2026-05-19T09:33:40Z,real_harness,passed,True,True,vericoding_research_v3,fe288ecaa52647418f,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,False,True
token_scope_checker:invariants_first_prompt:live10,True,2026-05-19T09:33:40Z,real_harness,passed,True,True,vericoding_research_v3,54a452a6e186cb28b8,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,False,True
token_scope_checker:structural_discipline_prompt:live11,True,2026-05-19T09:33:40Z,real_harness,passed,True,True,vericoding_research_v3,bc5504e8d8cff5e989,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,False,True
token_scope_checker:regression_preservation_prompt:live12,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,a23901a7093c0d9a29,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:decomposition_first_prompt:live13,True,2026-05-19T09:33:40Z,real_harness,passed,True,True,vericoding_research_v3,9f11fad0fd662f37c2,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,False,True
token_scope_checker:self_critique_prompt:live14,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,e8ce52abc6788613f2,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:alt_seed_or_temp_prompt:live15,True,2026-05-19T09:33:40Z,real_harness,passed,True,True,vericoding_research_v3,f7e8bf720b2bdae66c,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,False,True
token_scope_checker:baseline_prompt:live16,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,a593820ca2eabd886e,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:requirements_first_prompt:live17,True,2026-05-19T09:33:40Z,real_harness,passed,True,True,vericoding_research_v3,55112776005a2c5c16,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,False,True
token_scope_checker:invariants_first_prompt:live18,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,18ebafe25e496cef0d,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:structural_discipline_prompt:live19,True,2026-05-19T09:33:40Z,real_harness,passed,True,True,vericoding_research_v3,63d796a0201ace0a2c,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,False,True
token_scope_checker:regression_preservation_prompt:live20,True,2026-05-19T09:33:40Z,real_harness,passed,True,True,vericoding_research_v3,25ac15a2d2264ace76,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,False,True
token_scope_checker:decomposition_first_prompt:live21,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,6e542abbb874b25f0b,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:self_critique_prompt:live22,True,2026-05-19T09:33:40Z,real_harness,passed,True,True,vericoding_research_v3,0739084c329eb5da67,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,False,True
token_scope_checker:alt_seed_or_temp_prompt:live23,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,03eda8ce166c8f890f,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:baseline_prompt:live24,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,d70cf30ad506673851,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:requirements_first_prompt:live25,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,59c36b0f08118a7bec,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:invariants_first_prompt:live26,True,2026-05-19T09:33:40Z,real_harness,passed,True,True,vericoding_research_v3,0cc6de18e4464c97e7,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,False,True
token_scope_checker:structural_discipline_prompt:live27,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,0643f228ef8bb5ceb7,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:regression_preservation_prompt:live28,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,7adcd6b1403355d7fd,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:decomposition_first_prompt:live29,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,cc878a17e8c5e23da9,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:self_critique_prompt:live30,True,2026-05-19T09:33:40Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,90a98249ce8c09aefe,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,True,True
token_scope_checker:alt_seed_or_temp_prompt:live31,True,2026-05-19T09:33:40Z,real_harness,passed,True,True,vericoding_research_v3,c848a71c71ff918aed,confirmatory,trust-boundary:secure:confirmatory:token_scope_checker,secure,token_scope_checker,False,True
redaction_policy_engine:invariants_first_prompt:live2,True,2026-05-19T09:37:55Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,7ebbcd370c5563371f,confirmatory,trust-boundary:secure:confirmatory:redaction_policy_engine,secure,redaction_policy_engine,True,True
redaction_policy_engine:structural_discipline_prompt:live3,True,2026-05-19T09:37:55Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,cd19ffd81e2a381988,confirmatory,trust-boundary:secure:confirmatory:redaction_policy_engine,secure,redaction_policy_engine,True,True
redaction_policy_engine:regression_preservation_prompt:live4,True,2026-05-19T09:37:55Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,861fc0e332eda094d2,confirmatory,trust-boundary:secure:confirmatory:redaction_policy_engine,secure,redaction_policy_engine,True,True
redaction_policy_engine:decomposition_first_prompt:live5,True,2026-05-19T09:37:55Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,bf583a239e953bc592,confirmatory,trust-boundary:secure:confirmatory:redaction_policy_engine,secure,redaction_policy_engine,True,True
redaction_policy_engine:self_critique_prompt:live6,True,2026-05-19T09:37:55Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,c490ee341e5fcd3295,confirmatory,trust-boundary:secure:confirmatory:redaction_policy_engine,secure,redaction_policy_engine,True,True
redaction_policy_engine:alt_seed_or_temp_prompt:live7,True,2026-05-19T09:37:55Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,4266bbc8f678ad3547,confirmatory,trust-boundary:secure:confirmatory:redaction_policy_engine,secure,redaction_policy_engine,True,True
redaction_policy_engine:baseline_prompt:live8,True,2026-05-19T09:37:55Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,10fc8de47ca249f848,confirmatory,trust-boundary:secure:confirmatory:redaction_policy_engine,secure,redaction_policy_engine,True,True
redaction_policy_engine:requirements_first_prompt:live9,True,2026-05-19T09:37:55Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,da70e5ed3d918a02ea,confirmatory,trust-boundary:secure:confirmatory:redaction_policy_engine,secure,redaction_policy_engine,True,True
redaction_policy_engine:invariants_first_prompt:live10,True,2026-05-19T09:37:55Z,real_harness,passed,True,True,vericoding_research_v3,4d5ac987ac159cff50,confirmatory,trust-boundary:secure:confirmatory:redaction_policy_engine,secure,redaction_policy_engine,False,True
