task_id,variant,provider,model,sample_index,requested_temperature,effective_temperature,artifact_language,oracle_spec_label,oracle_spec,syntax_ok,loc,function_count,class_count,cc_total,cc_average,cc_max,maintainability_index,max_nesting_depth,pytest_passed,pytest_timed_out,judge_score,judge_skipped,stress_passed,maintenance_token_overhead,maintenance_failure_type,maintenance_failure_detail,context_ablation_pass_at_1,context_ablation_token_overhead,context_ablation_failure_type,context_ablation_failure_detail,stress_duration_seconds,hybrid_retries,hybrid_gate_pass,hard_cc_pass,hard_nesting_pass,hard_pytest_pass,hybrid_feedback_cc_delta,max_retries_exceeded,selected_skill_ids,tool_call_count,total_prompt_token_estimate,total_completion_token_estimate,total_generation_token_estimate,generation_turn_count,dafny_status,dafny_verified,dafny_error_count,dafny_verification_status,dafny_compilation_status,compiled_python_path,lexical_proof_complexity,requires_count,ensures_count,invariant_count,source_loc,source_token_estimate,compiled_loc,compiled_token_estimate,compiled_cc_average,compiled_bloat_token_ratio
medical_intake_form,oracle_dafny_generation,anthropic,claude-sonnet-4-6,1,0.8,0.8,dafny,custom_spec_override,"Clinical Data Standard CD-7:
- Validate every required field before accepting any field into the output.
- Error messages must name the field that failed validation.
- Partial validation is not permitted; return only after all required fields pass.",False,0,0,0,0,0.0,0,,0,False,False,1,False,,,,,,,,,,,,,,,,,,,287,300,587,1,verification_failed,False,3,verification_failed,,,16,0,2,0,52,297,,,,
medical_intake_form,oracle_dafny_generation,anthropic,claude-sonnet-4-6,2,0.8,0.8,dafny,custom_spec_override,"Clinical Data Standard CD-7:
- Validate every required field before accepting any field into the output.
- Error messages must name the field that failed validation.
- Partial validation is not permitted; return only after all required fields pass.",True,27,2,0,12,12.0,12,70.179,3,False,False,1,False,,,,,,,,,,,,,,,,,,,287,123,410,1,runtime_failed,True,0,verified,translated,runs/dafny_full_claude/medical_intake_form/oracle_dafny_generation__anthropic__claude-sonnet-4-6__s02/solution.py,5,2,3,0,16,120,27,303,12.0,2.525
adversarial_spec,oracle_dafny_generation,anthropic,claude-sonnet-4-6,0,0.8,0.8,dafny,custom_spec_override,"Legacy Telemetry Standard LT-11:
- Every state transition must be represented by an explicit labeled branch variable.
- Branch labels must be local variables named branch_<state>_<event>.
- The implementation should favor auditable branch labels over minimizing decision count.",True,27,2,0,12,12.0,12,70.179,3,False,False,1,False,,,,,,,,,,,,,,,,,,,291,106,397,1,runtime_failed,True,0,verified,translated,runs/dafny_full_claude/adversarial_spec/oracle_dafny_generation__anthropic__claude-sonnet-4-6__s00/solution.py,8,0,0,0,14,103,27,303,12.0,2.942
adversarial_spec,oracle_dafny_generation,anthropic,claude-sonnet-4-6,1,0.8,0.8,dafny,custom_spec_override,"Legacy Telemetry Standard LT-11:
- Every state transition must be represented by an explicit labeled branch variable.
- Branch labels must be local variables named branch_<state>_<event>.
- The implementation should favor auditable branch labels over minimizing decision count.",False,0,0,0,0,0.0,0,,0,False,False,2,False,,,,,,,,,,,,,,,,,,,291,106,397,1,verification_failed,False,,timeout,,,8,0,0,0,14,103,,,,
adversarial_spec,oracle_dafny_generation,anthropic,claude-sonnet-4-6,2,0.8,0.8,dafny,custom_spec_override,"Legacy Telemetry Standard LT-11:
- Every state transition must be represented by an explicit labeled branch variable.
- Branch labels must be local variables named branch_<state>_<event>.
- The implementation should favor auditable branch labels over minimizing decision count.",True,27,2,0,12,12.0,12,70.179,3,False,False,1,False,,,,,,,,,,,,,,,,,,,291,106,397,1,runtime_failed,True,0,verified,translated,runs/dafny_full_claude/adversarial_spec/oracle_dafny_generation__anthropic__claude-sonnet-4-6__s02/solution.py,8,0,0,0,14,103,27,303,12.0,2.942
priority_queue_merger,oracle_dafny_generation,anthropic,claude-sonnet-4-6,0,0.8,0.8,dafny,dafny_formal_verification,Dafny formal verification skill loaded through modular discovery.,False,0,0,0,0,0.0,0,,0,False,False,1,False,,,,,,,,,,,,,,,,,,,272,538,810,1,verification_failed,False,,verification_failed,,,36,1,1,13,64,538,,,,
priority_queue_merger,oracle_dafny_generation,anthropic,claude-sonnet-4-6,1,0.8,0.8,dafny,dafny_formal_verification,Dafny formal verification skill loaded through modular discovery.,False,0,0,0,0,0.0,0,,0,False,False,1,False,,,,,,,,,,,,,,,,,,,272,896,1168,1,verification_failed,False,,verification_failed,,,53,2,3,13,123,892,,,,
priority_queue_merger,oracle_dafny_generation,anthropic,claude-sonnet-4-6,2,0.8,0.8,dafny,dafny_formal_verification,Dafny formal verification skill loaded through modular discovery.,False,0,0,0,0,0.0,0,,0,False,False,1,False,,,,,,,,,,,,,,,,,,,272,946,1218,1,verification_failed,False,,verification_failed,,,69,2,3,19,114,942,,,,
state_diff_tracker,oracle_dafny_generation,anthropic,claude-sonnet-4-6,0,0.8,0.8,dafny,custom_spec_override,"State Review Ledger SRL-3:
- Every field-level change must be represented as an explicit record with field, before, and after.
- Do not collapse multiple changed fields into a summary string.
- Exported graph edges must preserve the same field labels as the diff records.",False,0,0,0,0,0.0,0,,0,False,False,1,False,,,,,,,,,,,,,,,,,,,289,804,1093,1,verification_failed,False,4,verification_failed,,,50,0,6,19,102,801,,,,
state_diff_tracker,oracle_dafny_generation,anthropic,claude-sonnet-4-6,1,0.8,0.8,dafny,custom_spec_override,"State Review Ledger SRL-3:
- Every field-level change must be represented as an explicit record with field, before, and after.
- Do not collapse multiple changed fields into a summary string.
- Exported graph edges must preserve the same field labels as the diff records.",False,0,0,0,0,0.0,0,,0,False,False,1,False,,,,,,,,,,,,,,,,,,,289,587,876,1,verification_failed,False,,verification_failed,,,28,0,3,7,68,584,,,,
state_diff_tracker,oracle_dafny_generation,anthropic,claude-sonnet-4-6,2,0.8,0.8,dafny,custom_spec_override,"State Review Ledger SRL-3:
- Every field-level change must be represented as an explicit record with field, before, and after.
- Do not collapse multiple changed fields into a summary string.
- Exported graph edges must preserve the same field labels as the diff records.",False,0,0,0,0,0.0,0,,0,False,False,1,False,,,,,,,,,,,,,,,,,,,289,620,909,1,verification_failed,False,10,verification_failed,,,39,0,4,9,69,617,,,,
multiformat_serializer,oracle_dafny_generation,anthropic,claude-sonnet-4-6,0,0.8,0.8,dafny,dafny_formal_verification,Dafny formal verification skill loaded through modular discovery.,False,0,0,0,0,0.0,0,,0,False,False,1,False,,,,,,,,,,,,,,,,,,,290,834,1124,1,verification_failed,False,2,verification_failed,,,44,1,6,6,132,831,,,,
multiformat_serializer,oracle_dafny_generation,anthropic,claude-sonnet-4-6,1,0.8,0.8,dafny,dafny_formal_verification,Dafny formal verification skill loaded through modular discovery.,False,0,0,0,0,0.0,0,,0,False,False,1,False,,,,,,,,,,,,,,,,,,,290,616,906,1,verification_failed,False,6,verification_failed,,,30,1,6,4,105,613,,,,
multiformat_serializer,oracle_dafny_generation,anthropic,claude-sonnet-4-6,2,0.8,0.8,dafny,dafny_formal_verification,Dafny formal verification skill loaded through modular discovery.,False,0,0,0,0,0.0,0,,0,False,False,1,False,,,,,,,,,,,,,,,,,,,290,796,1086,1,verification_failed,False,,timeout,,,54,4,10,9,119,793,,,,
circuit_breaker,oracle_dafny_generation,anthropic,claude-sonnet-4-6,0,0.8,0.8,dafny,custom_spec_override,"Resilience Control Standard RCS-5:
- State transitions must be explicit and inspectable through a state attribute.
- Failure thresholds and recovery timers must be named configuration values, not magic constants.
- Half-open trials must either close on success or reopen on failure.",True,27,2,0,12,12.0,12,70.179,3,False,False,1,False,,,,,,,,,,,,,,,,,,,303,540,843,1,runtime_failed,True,0,verified,translated,runs/dafny_full_claude/circuit_breaker/oracle_dafny_generation__anthropic__claude-sonnet-4-6__s00/solution.py,18,6,6,0,84,537,27,303,12.0,0.564
circuit_breaker,oracle_dafny_generation,anthropic,claude-sonnet-4-6,1,0.8,0.8,dafny,custom_spec_override,"Resilience Control Standard RCS-5:
- State transitions must be explicit and inspectable through a state attribute.
- Failure thresholds and recovery timers must be named configuration values, not magic constants.
- Half-open trials must either close on success or reopen on failure.",True,27,2,0,12,12.0,12,70.179,3,False,False,1,False,,,,,,,,,,,,,,,,,,,303,475,778,1,runtime_failed,True,0,verified,translated,runs/dafny_full_claude/circuit_breaker/oracle_dafny_generation__anthropic__claude-sonnet-4-6__s01/solution.py,15,4,7,0,71,472,27,303,12.0,0.642
circuit_breaker,oracle_dafny_generation,anthropic,claude-sonnet-4-6,2,0.8,0.8,dafny,custom_spec_override,"Resilience Control Standard RCS-5:
- State transitions must be explicit and inspectable through a state attribute.
- Failure thresholds and recovery timers must be named configuration values, not magic constants.
- Half-open trials must either close on success or reopen on failure.",True,27,2,0,12,12.0,12,70.179,3,False,False,1,False,,,,,,,,,,,,,,,,,,,303,418,721,1,runtime_failed,True,0,verified,translated,runs/dafny_full_claude/circuit_breaker/oracle_dafny_generation__anthropic__claude-sonnet-4-6__s02/solution.py,13,3,6,0,63,415,27,303,12.0,0.73
spec_elicitation_stub,oracle_dafny_generation,anthropic,claude-sonnet-4-6,0,0.8,0.8,dafny,dafny_formal_verification,Dafny formal verification skill loaded through modular discovery.,True,27,2,0,12,12.0,12,70.179,3,False,False,1,False,,,,,,,,,,,,,,,,,,,294,196,490,1,runtime_failed,True,0,verified,translated,runs/dafny_full_claude/spec_elicitation_stub/oracle_dafny_generation__anthropic__claude-sonnet-4-6__s00/solution.py,16,1,2,0,23,193,27,303,12.0,1.57
spec_elicitation_stub,oracle_dafny_generation,anthropic,claude-sonnet-4-6,1,0.8,0.8,dafny,dafny_formal_verification,Dafny formal verification skill loaded through modular discovery.,True,27,2,0,12,12.0,12,70.179,3,False,False,1,False,,,,,,,,,,,,,,,,,,,294,118,412,1,runtime_failed,True,0,verified,translated,runs/dafny_full_claude/spec_elicitation_stub/oracle_dafny_generation__anthropic__claude-sonnet-4-6__s01/solution.py,12,1,2,0,13,115,27,303,12.0,2.635
spec_elicitation_stub,oracle_dafny_generation,anthropic,claude-sonnet-4-6,2,0.8,0.8,dafny,dafny_formal_verification,Dafny formal verification skill loaded through modular discovery.,True,27,2,0,12,12.0,12,70.179,3,False,False,1,False,,,,,,,,,,,,,,,,,,,294,41,335,1,runtime_failed,True,0,verified,translated,runs/dafny_full_claude/spec_elicitation_stub/oracle_dafny_generation__anthropic__claude-sonnet-4-6__s02/solution.py,2,1,1,0,6,38,27,303,12.0,7.974
nested_json_index,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,16,1,0,6,6.0,6,58.877,2,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
retry_state_machine,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,15,5,1,8,1.333,2,61.964,1,True,False,10,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
event_windows,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,15,1,0,6,6.0,6,58.61,2,True,False,8,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
dependency_order,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,19,1,0,9,9.0,9,61.266,2,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
policy_merge,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,14,1,0,5,5.0,5,65.989,2,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
legacy_invoice_spec,human_reference,human,expert,0,,,python,custom_spec_override,"Corporate Legacy Spec QX-17:
- Prefer one obvious public function with no helper functions.
- Use explicit branch labels in local variable names when a decision affects money.
- Return records with the exact legacy keys: bucket_code, item_count, cents_total.
- Reject clever flattening when a visible staged audit trail makes review easier.
- Comments are allowed only when they name a legacy audit stage.",True,20,1,0,7,7.0,7,56.999,2,True,False,8,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
thread_safe_counter,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,23,4,1,8,1.6,2,58.289,2,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
config_precedence_merge,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,37,4,0,22,5.5,9,48.92,3,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
cli_argument_validation,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,32,3,0,14,4.667,8,48.418,4,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
csv_sales_aggregate,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,30,2,0,10,5.0,6,54.614,2,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
retry_backoff_schedule,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,9,1,0,5,5.0,5,66.101,1,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
json_path_projection,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,22,2,0,10,5.0,7,58.067,3,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
sliding_window_limiter,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,21,4,1,12,2.4,3,56.366,1,True,False,8,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
archival_binding_spec,human_reference,human,expert,0,,,python,custom_spec_override,"Archival Binder Spec R-04:
- Prefer visibly staged parsing over compressed one-liners.
- Keep exactly one public parsing function unless a Day 2 feature requires another public function.
- Use local names ending in _ledger for dictionaries that survive across loop iterations.
- Preserve input order whenever the output is review-facing.
- Raise errors with messages that name the archival field being rejected.",True,20,2,0,10,5.0,6,57.092,2,True,False,8,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
dedupe_event_stream,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,24,2,0,9,4.5,5,54.977,2,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
round_robin_scheduler,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,8,1,0,5,5.0,5,71.056,1,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
incident_desk_spec,human_reference,human,expert,0,,,python,custom_spec_override,"Incident Desk Spec N-9:
- Return review-facing rows with stable status_code values, never booleans.
- Prefer local lookup tables with names ending in _table.
- Keep branch reasons as short explicit strings, not hidden in comments.
- Do not introduce classes for single-pass ticket routing.
- Preserve ticket order because shift leads compare rows against the intake log.",True,20,2,0,5,2.5,3,66.351,2,True,False,8,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
log_sessionizer,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,28,3,0,12,4.0,6,54.839,3,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
feature_flag_matrix,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,6,1,0,2,2.0,2,100.0,1,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
inventory_reorder,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,30,3,0,10,3.333,5,52.114,2,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
async_rate_limiter,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,19,2,1,12,4.0,5,57.473,1,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
streaming_csv_parser,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,19,1,0,8,8.0,8,60.402,2,True,False,8,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
